Price,Created_date,Phone,Engine,Gearbox,Mileage,Year,Color,Body_type,Fuel_type,Air_condition,Drive_type,Condition,Model,Location
10200000,04-11-2022,+880130 250 1001,20,AUTOMATIC,7000,2017,BLACK,SEDAN,PETROL,YES,RIGHT,USED,MERCEDES BENZ CLA45,DHAKA
4000000,04-11-2022,+880130 250 1001,2,AUTOMATIC,12100,2017,WHITE,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,USED,NISSAN X-TRAIL,DHAKA
695000,05-11-2022,+880130 250 1001,4,AUTOMATIC,73720,1998,SILVER,MPV,DIESEL,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
1050000,05-11-2022,+880130 250 1001,14,AUTOMATIC,29816,2021,SILVER,SEDAN,OTHER,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
950000,05-11-2022,+880130 250 1001,14,MANUAL,29816,2006,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
5000000,08-11-2022,+880130 250 1001,20,AUTOMATIC,43000,2015,WHITE,SUV,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
10800000,08-11-2022,+880130 250 1001,25,AUTOMATIC,29816,-1,WHITE,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,IMPORT,TOYOTA HIGHLANDER,DHAKA
12900000,09-11-2022,+880130 250 1001,22,AUTOMATIC,29816,2017,GREY,SPORT CAR,PETROL,YES,RIGHT,USED,FORD MUSTANG,DHAKA
3447000,09-11-2022,+880130 250 1001,14,MANUAL,70000,2016,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
3000000,09-11-2022,+880130 250 1001,14,MANUAL,16790,2017,MAROON,SUV,HYBRID,YES,RIGHT,IMPORT,TOYOTA C-HR,DHAKA
1480000,09-11-2022,+880130 250 1001,15,AUTOMATIC,77000,2010,BLACK,HATCHBACK & STATION WAGONS,PETROL,YES,RIGHT,USED,TOYOTA IST,DHAKA
150000,13-11-2022,+880130 250 1001,14,AUTOMATIC,29816,1992,PURPLE,SEDAN,GAS,NO,RIGHT,USED,TOYOTA COROLLA,DHAKA
3700000,15-11-2022,+880130 250 1001,30,AUTOMATIC,83000,2006,GREY,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,MITSUBISHI PAJERO/MONTERO,DHAKA
2065000,15-11-2022,+880130 250 1001,20,MANUAL,71900,2010,WHITE,MPV,PETROL,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
4165000,15-11-2022,+880130 250 1001,30,MANUAL,29816,2009,WHITE,4 WHEEL DRIVES & SUVS,DIESEL,YES,RIGHT,USED,MITSUBISHI PAJERO/MONTERO,DHAKA
2350000,15-11-2022,+880130 250 1001,30,AUTOMATIC,29816,2003,BLUE,SUV,PETROL,YES,RIGHT,USED,BMW X5,DHAKA
8750000,15-11-2022,+880130 250 1001,20,AUTOMATIC,2700,2017,BLACK,SEDAN,PETROL,YES,RIGHT,USED,AUDI A5,DHAKA
4780000,15-11-2022,+880130 250 1001,15,AUTOMATIC,17836,2018,WHITE,SUV,PETROL,YES,RIGHT,USED,HONDA CR-V,DHAKA
2750000,15-11-2022,+880130 250 1001,20,AUTOMATIC,29816,2016,WHITE,MPV,HYBRID,YES,RIGHT,IMPORT,TOYOTA NOAH,DHAKA
3600000,15-11-2022,+880130 250 1001,15,AUTOMATIC,4100,2018,GREY,SEDAN,PETROL,YES,RIGHT,USED,HONDA CIVIC,DHAKA
750000,15-11-2022,+880130 250 1001,16,MANUAL,29816,1997,SILVER,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA CARINA,DHAKA
6800000,15-11-2022,+880130 250 1001,16,AUTOMATIC,5800,2017,RED,SEDAN,PETROL,YES,RIGHT,USED,MERCEDES CLA,DHAKA
1495000,15-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2012,RED,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
5100000,15-11-2022,+880130 250 1001,20,AUTOMATIC,29816,2016,RED,SPORT CAR,PETROL,YES,RIGHT,IMPORT,TOYOTA GT-86,DHAKA
4400000,15-11-2022,+880130 250 1001,20,AUTOMATIC,42000,2013,RED,SUV,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
820000,15-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2005,WHITE,SEDAN,GAS,YES,RIGHT,USED,HONDA CIVIC FERIO,DHAKA
865000,16-11-2022,+880130 250 1001,14,MANUAL,147127,2002,BEIGE,SALOON,PETROL,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
7550000,16-11-2022,+880130 250 1001,25,AUTOMATIC,29816,2021,BLACK,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,NEW,TOYOTA RAV 4,DHAKA
4999999,16-11-2022,+880130 250 1001,20,AUTOMATIC,22000,2015,WHITE,SUV,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
2150000,16-11-2022,+880130 250 1001,15,AUTOMATIC,63226,2014,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
3450000,16-11-2022,+880130 250 1001,27,AUTOMATIC,49876,2004,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
1650000,17-11-2022,+880130 250 1001,14,AUTOMATIC,147000,2016,SILVER,SEDAN,HYBRID,YES,RIGHT,IMPORT,TOYOTA AXIO,DHAKA
1850000,17-11-2022,+880130 250 1001,20,AUTOMATIC,28539,2012,WHITE,SEDAN,PETROL,YES,RIGHT,USED,HYUNDAI SONATA,DHAKA
6240000,17-11-2022,+880130 250 1001,20,AUTOMATIC,21000,2016,PURPLE,SUV,PETROL,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
1350000,17-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2014,WHITE,HATCHBACK,HYBRID,YES,RIGHT,USED,TOYOTA AQUA,DHAKA
2250000,17-11-2022,+880130 250 1001,20,AUTOMATIC,103000,1990,GREEN,SPORT CAR,GAS,YES,RIGHT,USED,TOYOTA SOARER,DHAKA
9600000,17-11-2022,+880130 250 1001,20,AUTOMATIC,29816,2021,WHITE,SUV,PETROL,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
3700000,18-11-2022,+880130 250 1001,15,AUTOMATIC,2500,2018,RED,SEDAN,PETROL,YES,RIGHT,USED,HONDA CIVIC,DHAKA
6890000,18-11-2022,+880130 250 1001,14,AUTOMATIC,2000,2019,BLUE,SUV,PETROL,YES,RIGHT,USED,AUDI Q3,DHAKA
3280000,18-11-2022,+880130 250 1001,15,AUTOMATIC,20300,2017,BLACK,SEDAN,PETROL,YES,RIGHT,USED,HONDA CIVIC,DHAKA
10000000,18-11-2022,+880130 250 1001,25,AUTOMATIC,29816,2021,WHITE,SEDAN,HYBRID,YES,RIGHT,USED,TOYOTA CROWN RS ADVANCE,DHAKA
5750000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2021,WHITE,SUV,PETROL,YES,RIGHT,USED,HONDA CR-V,DHAKA
4750000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2021,WHITE,SUV,HYBRID,YES,RIGHT,NEW,TOYOTA YARIS,DHAKA
7200000,18-11-2022,+880130 250 1001,25,AUTOMATIC,29816,2021,GREY,SEDAN,HYBRID,YES,RIGHT,NEW,TOYOTA CAMRY,DHAKA
9000000,18-11-2022,+880130 250 1001,24,AUTOMATIC,11000,2020,BLUE,SUV,HYBRID,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
2550000,18-11-2022,+880130 250 1001,15,AUTOMATIC,42000,2017,RED,SEDAN,HYBRID,YES,RIGHT,IMPORT,HONDA GRACE,DHAKA
5750000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2021,GREY,SUV,PETROL,YES,RIGHT,NEW,HONDA CR-V,DHAKA
4422500,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2021,BLACK,SEDAN,PETROL,YES,RIGHT,NEW,HONDA CIVIC,DHAKA
4422500,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2021,RED,SEDAN,PETROL,YES,RIGHT,NEW,HONDA CIVIC,DHAKA
4422500,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2021,BLUE,SEDAN,PETROL,YES,RIGHT,NEW,HONDA CIVIC,DHAKA
1700000,18-11-2022,+880130 250 1001,6,AUTOMATIC,29816,2020,GREEN,HATCHBACK,HYBRID,YES,RIGHT,NEW,SUZUKI HUSTLER,DHAKA
1645000,18-11-2022,+880130 250 1001,24,AUTOMATIC,29816,2008,BLACK,SUV,PETROL,YES,RIGHT,USED,MITSUBISHI OUTLANDER,DHAKA
565000,18-11-2022,+880130 250 1001,13,AUTOMATIC,29816,2008,BLACK,SEDAN,PETROL,YES,RIGHT,USED,NISSAN SUNNY,DHAKA
1962000,18-11-2022,+880130 250 1001,15,AUTOMATIC,56765,2014,WHITE,SUV,PETROL,YES,RIGHT,USED,HONDA VEZEL,DHAKA
2140000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2015,BLUE,SUV,PETROL,YES,RIGHT,USED,HONDA VEZEL,DHAKA
1950000,18-11-2022,+880130 250 1001,15,AUTOMATIC,28900,2014,BLACK,SUV,HYBRID,YES,RIGHT,USED,HONDA VEZEL,DHAKA
1190000,18-11-2022,+880130 250 1001,15,MANUAL,29816,2011,BLACK,SEDAN,PETROL,YES,RIGHT,USED,HONDA CITY,DHAKA
680000,18-11-2022,+880130 250 1001,13,AUTOMATIC,29816,2005,BLUE,SEDAN,GAS,YES,RIGHT,USED,MITSUBISHI LANCER,DHAKA
2750000,18-11-2022,+880130 250 1001,26,MANUAL,40566,2004,BLACK,SEDAN,PETROL,YES,RIGHT,USED,MERCEDES E,DHAKA
1030000,18-11-2022,+880130 250 1001,15,MANUAL,29816,2002,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
5560000,18-11-2022,+880130 250 1001,24,AUTOMATIC,29816,2015,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
2245000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,BLACK,SUV,PETROL,YES,RIGHT,USED,HONDA VEZEL,DHAKA
1150000,18-11-2022,+880130 250 1001,24,AUTOMATIC,59400,2004,BLACK,SEDAN,PETROL,YES,RIGHT,USED,NISSAN CEFIRO,DHAKA
860000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2001,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1780000,18-11-2022,+880130 250 1001,15,AUTOMATIC,70300,2011,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
995000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2004,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2080000,18-11-2022,+880130 250 1001,15,AUTOMATIC,52000,2014,BLACK,SUV,PETROL,YES,RIGHT,USED,HONDA VEZEL,DHAKA
1900000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2015,GREY,SEDAN,HYBRID,YES,RIGHT,USED,HONDA GRACE,DHAKA
335000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,1990,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA SPRINTER,DHAKA
1775000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2015,BLACK,SEDAN,HYBRID,YES,RIGHT,USED,HONDA GRACE,DHAKA
985000,18-11-2022,+880130 250 1001,20,AUTOMATIC,29816,2002,GREY,MPV,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
2880000,18-11-2022,+880130 250 1001,18,AUTOMATIC,56000,-1,RED,SUV,HYBRID,YES,RIGHT,USED,TOYOTA CH-R,DHAKA
585000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,1997,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1265000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2006,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
190000,18-11-2022,+880130 250 1001,13,MANUAL,29816,1990,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1130000,18-11-2022,+880130 250 1001,15,AUTOMATIC,86000,2003,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
370000,18-11-2022,+880130 250 1001,15,AUTOMATIC,29816,1995,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
10300000,18-11-2022,+880130 250 1001,27,AUTOMATIC,33000,2017,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
5350000,18-11-2022,+880130 250 1001,18,AUTOMATIC,29816,2021,GREY,SUV,HYBRID,YES,RIGHT,NEW,TOYOTA COROLLA CROSS,DHAKA
5590000,18-11-2022,+880130 250 1001,25,AUTOMATIC,29816,2014,WHITE,SUV,HYBRID,YES,RIGHT,USED,LEXUS NX,DHAKA
4190000,19-11-2022,+880130 250 1001,20,MANUAL,9000,2017,BLACK,SEDAN,PETROL,YES,RIGHT,USED,HONDA ACCORD,DHAKA
895000,19-11-2022,+880130 250 1001,13,AUTOMATIC,29816,2009,BLUE,HATCH,PETROL,YES,RIGHT,USED,TOYOTA VITZ,DHAKA
1950000,19-11-2022,+880130 250 1001,15,AUTOMATIC,60000,2014,BLACK,SUV,HYBRID,YES,RIGHT,USED,HONDA VEZEL,DHAKA
520000,19-11-2022,+880130 250 1001,13,AUTOMATIC,100000,2004,BEIGE,SEDAN,GAS,YES,RIGHT,USED,NISSAN SUNNY,DHAKA
3750000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,BLUE,SUV,PETROL,YES,RIGHT,IMPORT,MITSUBISHI ECLIPSE CROSS,DHAKA
2975000,19-11-2022,+880130 250 1001,20,AUTOMATIC,29816,2010,WHITE,4 WHEEL DRIVES & SUVS,DIESEL,YES,RIGHT,USED,BMW X1,DHAKA
1185000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2009,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
7400000,19-11-2022,+880130 250 1001,24,AUTOMATIC,24200,2018,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
3350000,19-11-2022,+880130 250 1001,27,AUTOMATIC,29816,2005,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
1180000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2002,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2050000,19-11-2022,+880130 250 1001,15,AUTOMATIC,52309,2013,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
8500000,19-11-2022,+880130 250 1001,20,AUTOMATIC,63000,2014,BLACK,SUV,PETROL,YES,RIGHT,USED,MERCEDES-BENZ ML–CLASS,DHAKA
380000,19-11-2022,+880130 250 1001,16,AUTOMATIC,29816,1997,BLACK,SEDAN,GAS,YES,RIGHT,USED,MITSUBISHI GALANT,DHAKA
2350000,19-11-2022,+880130 250 1001,15,AUTOMATIC,40000,2014,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1380000,19-11-2022,+880130 250 1001,15,AUTOMATIC,49235,2013,BLACK,HATCHBACK & STATION WAGONS,PETROL,YES,RIGHT,USED,TOYOTA FIELDER WXB,DHAKA
1350000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2012,WHITE,SEDAN,LPG,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1100000,19-11-2022,+880130 250 1001,13,MANUAL,29816,2004,BLACK,SPORT CAR,PETROL,YES,RIGHT,USED,MAZDA RX-8,DHAKA
8150000,19-11-2022,+880130 250 1001,20,AUTOMATIC,25000,2016,RED,SEDAN,PETROL,YES,RIGHT,USED,MERCEDES-BENZ E200,DHAKA
310000,19-11-2022,+880130 250 1001,18,AUTOMATIC,29816,1993,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CARINA,DHAKA
1740000,19-11-2022,+880130 250 1001,15,MANUAL,29816,2009,BRONZE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1985000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2014,GREEN,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,USED,HONDA VEZEL,DHAKA
585000,19-11-2022,+880130 250 1001,20,AUTOMATIC,29816,1998,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA MARK II,DHAKA
1900000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2014,GREY,SEDAN,PETROL,YES,RIGHT,USED,MAZDA AXELA,DHAKA
830000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2002,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1220000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2005,BLACK,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1850000,19-11-2022,+880130 250 1001,25,AUTOMATIC,29816,1998,BLUE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA CHASER,DHAKA
1200000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2004,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1390000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2012,BLACK,HATCHBACK & STATION WAGONS,PETROL,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
650000,19-11-2022,+880130 250 1001,13,AUTOMATIC,29816,2004,BLUE,SEDAN,LPG,YES,RIGHT,USED,MITSUBISHI LANCER,DHAKA
1185000,19-11-2022,+880130 250 1001,20,AUTOMATIC,54125,2002,RED,SUV,PETROL,YES,RIGHT,USED,HONDA CR-V,DHAKA
275000,19-11-2022,+880130 250 1001,13,MANUAL,29816,1996,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1020000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2007,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
570000,19-11-2022,+880130 250 1001,10,AUTOMATIC,29816,2000,BRONZE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PLATZ,DHAKA
1445000,19-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2012,SILVER,SEDAN,LPG,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
3450000,19-11-2022,+880130 250 1001,44,AUTOMATIC,15000,2003,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,BMW X5,DHAKA
1699999,19-11-2022,+880130 250 1001,20,AUTOMATIC,63000,2012,WHITE,SEDAN,PETROL,YES,RIGHT,USED,HYUNDAI SONATA,DHAKA
1840000,19-11-2022,+880130 250 1001,20,AUTOMATIC,27000,2012,GREY,SUV,PETROL,YES,RIGHT,USED,HYUNDAI TUCSON,DHAKA
585000,19-11-2022,+880130 250 1001,10,AUTOMATIC,69000,2005,GOLD,HATCHBACK,PETROL,YES,RIGHT,USED,TOYOTA PASSO,DHAKA
1735000,19-11-2022,+880130 250 1001,15,AUTOMATIC,61054,-1,RED,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1290000,20-11-2022,+880130 250 1001,15,AUTOMATIC,74325,2010,WHITE,SEDAN,LPG,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
11200000,20-11-2022,+880130 250 1001,27,AUTOMATIC,19252,2017,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
5400000,20-11-2022,+880130 250 1001,20,AUTOMATIC,29000,2015,WHITE,SUV,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
1835000,20-11-2022,+880130 250 1001,15,AUTOMATIC,43000,2015,SILVER,SEDAN,HYBRID,YES,RIGHT,USED,HONDA GRACE,DHAKA
3080000,20-11-2022,+880130 250 1001,20,AUTOMATIC,158000,2002,BLUE,SEDAN,PETROL,YES,RIGHT,USED,MITSUBISHI LANCER EVOLUTION,DHAKA
13000000,20-11-2022,+880130 250 1001,27,AUTOMATIC,29816,2021,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
2870000,20-11-2022,+880130 250 1001,18,AUTOMATIC,36000,2017,RED,SUV,HYBRID,YES,RIGHT,USED,TOYOTA CH-R,DHAKA
1750000,20-11-2022,+880130 250 1001,15,AUTOMATIC,25000,2016,RED,SEDAN,PETROL,YES,RIGHT,USED,MITSUBISHI LANCER,DHAKA
380000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,1999,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2350000,20-11-2022,+880130 250 1001,20,AUTOMATIC,29816,2016,WHITE,MPV,HYBRID,YES,RIGHT,IMPORT,TOYOTA NOAH,DHAKA
520000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,1996,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
4960000,20-11-2022,+880130 250 1001,20,AUTOMATIC,29816,2021,BLACK,MPV,HYBRID,YES,RIGHT,USED,TOYOTA ESQUIRE,DHAKA
220000,20-11-2022,+880130 250 1001,15,MANUAL,29816,2002,SILVER,HATCHBACK,GAS,YES,RIGHT,USED,TATA INDIGO,DHAKA
220000,20-11-2022,+880130 250 1001,13,AUTOMATIC,29816,1990,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2350000,20-11-2022,+880130 250 1001,15,AUTOMATIC,36000,2016,PURPLE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA AXIO,DHAKA
1630000,20-11-2022,+880130 250 1001,15,AUTOMATIC,62453,2013,WHITE,HATCHBACK,PETROL,YES,RIGHT,USED,TOYOTA FIELDER WXB,DHAKA
2790000,20-11-2022,+880130 250 1001,15,AUTOMATIC,28000,2016,BLUE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1160000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2003,BLUE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
500000,20-11-2022,+880130 250 1001,16,MANUAL,29816,1992,GREY,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA SPRINTER MARINO,DHAKA
3170000,20-11-2022,+880130 250 1001,27,AUTOMATIC,29816,2005,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA HILUX SURF,DHAKA
499990,20-11-2022,+880130 250 1001,16,AUTOMATIC,29816,1997,SILVER,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA CARINA,CHITTAGONG
459000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,1994,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
765000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2008,SILVER,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA PROBOX,DHAKA
585000,20-11-2022,+880130 250 1001,16,AUTOMATIC,29816,1997,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2500000,20-11-2022,+880130 250 1001,14,AUTOMATIC,29816,2017,SILVER,MPV,PETROL,YES,RIGHT,IMPORT,TOYOTA HIACE,DHAKA
3280000,20-11-2022,+880130 250 1001,20,AUTOMATIC,64000,2014,BLACK,SUV,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
1200000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2005,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1450000,20-11-2022,+880130 250 1001,15,AUTOMATIC,62128,2013,BLUE,HATCHBACK,PETROL,YES,RIGHT,USED,TOYOTA IST,DHAKA
2295000,20-11-2022,+880130 250 1001,15,AUTOMATIC,58120,2016,RED,SUV,HYBRID,YES,RIGHT,USED,HONDA VEZEL,DHAKA
390000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,1994,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
7000000,20-11-2022,+880130 250 1001,14,AUTOMATIC,21000,2014,GREY,SEDAN,PETROL,YES,RIGHT,USED,BMW BMW 5 SERIES,DHAKA
1095000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2013,WHITE,HATCH,HYBRID,YES,RIGHT,USED,TOYOTA AQUA,DHAKA
3650000,20-11-2022,+880130 250 1001,20,AUTOMATIC,29816,2015,GREY,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,MITSUBISHI OUTLANDER,DHAKA
855000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2003,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1700000,20-11-2022,+880130 250 1001,15,MANUAL,39584,2017,WHITE,HATCHBACK,HYBRID,YES,RIGHT,IMPORT,TOYOTA AQUA,DHAKA
2270000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2014,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
3350000,20-11-2022,+880130 250 1001,20,AUTOMATIC,29816,2016,WHITE,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,USED,NISSAN X-TRAIL,DHAKA
650000,20-11-2022,+880130 250 1001,18,MANUAL,29816,1993,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA CORONA EXIV,DHAKA
520000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2003,WHITE,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA PROBOX,DHAKA
1399000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2007,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
10950000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2007,GOLD,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
499999,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,1995,GREEN,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CORSA,DHAKA
2550000,20-11-2022,+880130 250 1001,20,AUTOMATIC,29816,2004,BLACK,SEDAN,PETROL,YES,RIGHT,USED,BMW 5–SERIES,DHAKA
250000,20-11-2022,+880130 250 1001,10,MANUAL,29816,2004,SILVER,HATCHBACK & STATION WAGONS,PETROL,YES,RIGHT,USED,MARUTI WAGON R,DHAKA
1135000,20-11-2022,+880130 250 1001,20,MANUAL,29816,2003,WHITE,MPV,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
4600000,20-11-2022,+880130 250 1001,20,AUTOMATIC,29816,2016,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
2750000,20-11-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,RED,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA ALLION,DHAKA
